Poll Date,Constituency,Constituency Code,Constituency URL,Party,Party ID,Votes
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,UK Independence Party (UKIP),PP85,4773
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Official Monster Raving Loony Party,PP66,253
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Conservative Party,PP52,15862
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Labour Party,PP53,15835
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Trade Unionist and Socialist Coalition,PP804,103
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Green Party,PP63,1161
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Independent,,168
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Liberal Democrats,PP90,1552
2015-05-07,"Gower",W07000046,http://statistics.data.gov.uk/doc/statistical-geography/W07000046,Plaid Cymru - The Party of Wales,PP77,3051
